invoiceNumber,po_id,amount,issue_date,due_date,paid_date,status,late_payment_flag,supplierReference,glAccount,costCenter,invoiceText,postingDate
INV-d56b4427,PO-8f1e7c61a9,74312.17,2025-01-07T08:03:41,2025-02-06T08:03:41,2025-01-30T08:03:41,paid,False,6245021021380,GL-1138,CC-157,Invoice for PO PO-8f1e7c61a9,2025-01-11 08:03:41
INV-65f3d622,PO-8f1e7c61a9,71497.65,2025-01-04T08:03:41,2025-02-03T08:03:41,,overdue,False,6679621100198,GL-1175,CC-157,Invoice for PO PO-8f1e7c61a9,2025-01-09 08:03:41
INV-3962da1d,PO-8fd0804516,1569.8,2024-10-19T14:13:22,2025-01-17T14:13:22,2025-01-15T14:13:22,paid,False,4077841528617,GL-1105,CC-MKT-NS_MAG_2024_001,Invoice for PO PO-8fd0804516,2024-10-24 14:13:22
INV-5c3e0a6f,PO-8fd0804516,1572.12,2024-10-17T14:13:22,2025-01-15T14:13:22,2025-01-14T14:13:22,paid,False,8844376789204,GL-1121,CC-MKT-NS_MAG_2024_001,Invoice for PO PO-8fd0804516,2024-10-26 14:13:22
INV-5d1d6cd9,PO-8fd0804516,1797.0,2024-10-18T14:13:22,2025-01-16T14:13:22,2025-01-10T14:13:22,paid,False,7553868849142,GL-1157,CC-MKT-NS_MAG_2024_001,Invoice for PO PO-8fd0804516,2024-10-20 14:13:22
INV-d81787b3,PO-904c55f9d4,1882.51,2024-06-19T11:18:43,2024-09-17T11:18:43,2024-09-07T11:18:43,paid,False,3329005242749,GL-1087,CC-MKT-ADIDAS_SS_ROAS_001,Invoice for PO PO-904c55f9d4,2024-06-22 11:18:43
INV-8032a710,PO-904c55f9d4,2145.17,2024-06-21T11:18:43,2024-09-19T11:18:43,2024-09-11T11:18:43,paid,False,8695728817195,GL-1113,CC-MKT-ADIDAS_SS_ROAS_001,Invoice for PO PO-904c55f9d4,2024-06-24 11:18:43
INV-f88e32d6,PO-90ab141285,2053.55,2024-12-13T03:49:32,2025-02-11T03:49:32,2025-01-31T03:49:32,paid,False,5937266695402,GL-1044,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-90ab141285,2024-12-15 03:49:32
INV-ce1219f5,PO-90ab141285,2111.27,2024-12-11T03:49:32,2025-02-09T03:49:32,2025-02-06T03:49:32,paid,False,1249779696727,GL-1018,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-90ab141285,2024-12-13 03:49:32
INV-611f2f74,PO-90ab141285,1835.18,2024-12-12T03:49:32,2025-02-10T03:49:32,2025-02-06T03:49:32,paid,False,1185666214431,GL-1106,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-90ab141285,2024-12-16 03:49:32
INV-7e042945,PO-919f9166e1,2000.0,2024-11-10T00:14:35,2025-02-08T00:14:35,2025-01-24T00:14:35,paid,False,3048660974023,GL-1142,CC-MKT-DY_HOL_2024_001,Invoice for PO PO-919f9166e1,2024-11-13 00:14:35
INV-43cba1e7,PO-92128c998d,553.74,2024-04-08T17:39:43,2024-07-07T17:39:43,2024-06-30T17:39:43,paid,False,7441735991424,GL-1111,CC-MKT-DY_V15_2024_001,Invoice for PO PO-92128c998d,2024-04-15 17:39:43
INV-fc93e5c7,PO-921b445535,6000.0,2024-11-17T19:39:59,2024-12-17T19:39:59,2024-12-08T19:39:59,paid,False,4388444476268,GL-1183,CC-MKT-EL_HOL_2024_001,Invoice for PO PO-921b445535,2024-11-21 19:39:59
INV-935ac367,PO-9257e0a786,175213.75,2024-07-27T08:29:46,2024-09-25T08:29:46,2024-09-15T08:29:46,paid,False,3621343057451,GL-1106,CC-145,Invoice for PO PO-9257e0a786,2024-08-03 08:29:46
INV-43f24ab2,PO-9261d3ceef,102028.03,2023-11-20T08:33:21,2024-02-18T08:33:21,2024-02-03T08:33:21,paid,False,0854821036775,GL-1195,CC-146,Invoice for PO PO-9261d3ceef,2023-11-24 08:33:21
INV-17e0cd00,PO-927c544f1d,122463.46,2024-05-20T08:18:03,2024-06-19T08:18:03,2024-06-15T08:18:03,paid,False,7023956565921,GL-1188,CC-177,Invoice for PO PO-927c544f1d,2024-05-22 08:18:03
INV-7c538184,PO-927c544f1d,127536.54,2024-05-19T08:18:03,2024-06-18T08:18:03,2024-06-19T08:18:03,paid,True,1363252658450,GL-1143,CC-177,Invoice for PO PO-927c544f1d,2024-05-20 08:18:03
INV-8af39a74,PO-92b2f0b81b,12262.61,2024-04-01T02:25:52,2024-05-31T02:25:52,2024-05-20T02:25:52,paid,False,1693353202567,GL-1033,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-92b2f0b81b,2024-04-07 02:25:52
INV-6f7e52f0,PO-92b2f0b81b,12472.45,2024-03-31T02:25:52,2024-05-30T02:25:52,2024-05-20T02:25:52,paid,False,6088017503961,GL-1147,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-92b2f0b81b,2024-04-04 02:25:52
INV-318b8d1c,PO-92bb3302d7,59802.91,2024-12-01T08:12:52,2025-03-01T08:12:52,2025-02-18T08:12:52,paid,False,5335191406276,GL-1119,CC-117,Invoice for PO PO-92bb3302d7,2024-12-08 08:12:52
INV-f14dda7b,PO-92bb3302d7,71208.47,2024-11-29T08:12:52,2025-02-27T08:12:52,2025-03-07T08:12:52,paid,True,4746105877166,GL-1000,CC-117,Invoice for PO PO-92bb3302d7,2024-12-08 08:12:52
INV-f03c16e9,PO-9346a17200,3314.84,2024-08-15T11:50:58,2024-11-13T11:50:58,2024-12-02T11:50:58,paid,True,6419884329598,GL-1105,CC-MKT-DY_B2S_2024_001,Invoice for PO PO-9346a17200,2024-08-19 11:50:58
INV-c2d38a6b,PO-9368fc0fda,37643.45,2023-12-23T08:19:32,2024-02-21T08:19:32,2024-02-12T08:19:32,paid,False,7211621522830,GL-1080,CC-155,Invoice for PO PO-9368fc0fda,2023-12-27 08:19:32
INV-b40d2056,PO-93bc786726,559.73,2024-05-05T03:31:43,2024-06-04T03:31:43,2024-05-23T03:31:43,paid,False,4343023505005,GL-1186,CC-MKT-EM_NGHYB_2024_001,Invoice for PO PO-93bc786726,2024-05-08 03:31:43
INV-f7824a77,PO-93bc786726,528.94,2024-05-06T03:31:43,2024-06-05T03:31:43,2024-05-23T03:31:43,paid,False,4170397256178,GL-1132,CC-MKT-EM_NGHYB_2024_001,Invoice for PO PO-93bc786726,2024-05-12 03:31:43
INV-4825d60a,PO-93bc786726,536.96,2024-05-06T03:31:43,2024-06-05T03:31:43,2024-06-01T03:31:43,paid,False,0118627861772,GL-1169,CC-MKT-EM_NGHYB_2024_001,Invoice for PO PO-93bc786726,2024-05-16 03:31:43
INV-b6fe4f92,PO-940adf8f7e,821.8,2024-09-12T04:15:00,2024-11-11T04:15:00,2024-11-04T04:15:00,paid,False,3466155552141,GL-1154,CC-MKT-EM_AUT_2024_001,Invoice for PO PO-940adf8f7e,2024-09-13 04:15:00
INV-9c367f92,PO-941e0c9226,6493.16,2025-12-31T08:13:52,2026-03-31T08:13:52,2026-03-25T08:13:52,paid,False,4507162498851,GL-1096,CC-134,Invoice for PO PO-941e0c9226,2026-01-04 08:13:52
INV-24ef9f5e,PO-941e0c9226,7346.27,2025-12-28T08:13:52,2026-03-28T08:13:52,2026-03-13T08:13:52,paid,False,5995546770522,GL-1197,CC-134,Invoice for PO PO-941e0c9226,2026-01-02 08:13:52
INV-89f8564c,PO-941e0c9226,7323.05,2025-12-29T08:13:52,2026-03-29T08:13:52,2026-03-27T08:13:52,paid,False,9808217055735,GL-1117,CC-134,Invoice for PO PO-941e0c9226,2025-12-31 08:13:52
INV-7e70ae81,PO-94d29644a5,191596.01,2024-08-22T08:10:29,2024-09-21T08:10:29,2024-09-18T08:10:29,paid,False,6877682896375,GL-1185,CC-113,Invoice for PO PO-94d29644a5,2024-08-25 08:10:29
INV-8847a430,PO-952566d29e,1354.18,2025-11-18T08:26:29,2026-01-17T08:26:29,2026-01-08T08:26:29,paid,False,4234329300077,GL-1055,CC-129,Invoice for PO PO-952566d29e,2025-11-26 08:26:29
INV-eb30889f,PO-95995ccd9e,7584.87,2024-04-17T17:52:36,2024-07-16T17:52:36,2024-07-05T17:52:36,paid,False,3668713432814,GL-1096,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-95995ccd9e,2024-04-22 17:52:36
INV-611ed45d,PO-959cb9674a,1091.51,2024-09-13T14:44:31,2024-11-12T14:44:31,2024-11-18T14:44:31,paid,True,8889839091050,GL-1031,CC-MKT-EL_AUT_2024_001,Invoice for PO PO-959cb9674a,2024-09-22 14:44:31
INV-fba90fa4,PO-959cb9674a,908.49,2024-09-16T14:44:31,2024-11-15T14:44:31,2024-11-19T14:44:31,paid,True,8385312525918,GL-1171,CC-MKT-EL_AUT_2024_001,Invoice for PO PO-959cb9674a,2024-09-21 14:44:31
INV-a5672fd0,PO-95b2bb7256,1081.97,2023-03-31T08:26:18,2023-04-30T08:26:18,2023-04-17T08:26:18,paid,False,8834239995736,GL-1051,CC-152,Invoice for PO PO-95b2bb7256,2023-04-04 08:26:18
INV-58f910f5,PO-95b2bb7256,1088.03,2023-04-03T08:26:18,2023-05-03T08:26:18,2023-05-02T08:26:18,paid,False,0594273109121,GL-1083,CC-152,Invoice for PO PO-95b2bb7256,2023-04-06 08:26:18
INV-2bfb81ff,PO-95b2bb7256,1019.89,2023-04-01T08:26:18,2023-05-01T08:26:18,2023-05-18T08:26:18,paid,True,7422940771889,GL-1070,CC-152,Invoice for PO PO-95b2bb7256,2023-04-09 08:26:18
INV-d23ce680,PO-9604452631,9101.56,2025-01-11T08:33:46,2025-03-12T08:33:46,2025-02-28T08:33:46,paid,False,5043283361128,GL-1147,CC-119,Invoice for PO PO-9604452631,2025-01-13 08:33:46
INV-0dfd6e9e,PO-9604452631,7825.13,2025-01-11T08:33:46,2025-03-12T08:33:46,2025-03-07T08:33:46,paid,False,2543936245179,GL-1055,CC-119,Invoice for PO PO-9604452631,2025-01-15 08:33:46
INV-b0cf2754,PO-9604452631,8822.92,2025-01-08T08:33:46,2025-03-09T08:33:46,2025-02-25T08:33:46,paid,False,3165345542336,GL-1077,CC-119,Invoice for PO PO-9604452631,2025-01-09 08:33:46
INV-bca0de9f,PO-96127ce7e9,205571.58,2025-10-31T08:23:36,2025-12-30T08:23:36,2025-12-22T08:23:36,paid,False,8973765135855,GL-1142,CC-123,Invoice for PO PO-96127ce7e9,2025-11-03 08:23:36
INV-6a742186,PO-974d37f4e8,1384.68,2024-04-20T22:47:09,2024-05-20T22:47:09,2024-05-17T22:47:09,paid,False,9482488220230,GL-1065,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-974d37f4e8,2024-04-29 22:47:09
INV-8f6de299,PO-974d37f4e8,1444.83,2024-04-19T22:47:09,2024-05-19T22:47:09,,overdue,False,0873652584668,GL-1193,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-974d37f4e8,2024-04-25 22:47:09
INV-4cc6bc7b,PO-974d37f4e8,1399.1,2024-04-21T22:47:09,2024-05-21T22:47:09,2024-05-20T22:47:09,paid,False,1207613154819,GL-1196,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-974d37f4e8,2024-04-24 22:47:09
INV-72302d1d,PO-97ba5f0b18,629.81,2024-11-12T22:46:32,2025-01-11T22:46:32,2025-01-06T22:46:32,paid,False,3410423601062,GL-1194,CC-MKT-DY_HOL_2024_001,Invoice for PO PO-97ba5f0b18,2024-11-22 22:46:32
INV-0c3a35d0,PO-981ae88a76,3128.4,2024-11-08T17:07:00,2025-01-07T17:07:00,2025-01-04T17:07:00,paid,False,5205697116316,GL-1097,CC-MKT-EL_HOL_2024_001,Invoice for PO PO-981ae88a76,2024-11-16 17:07:00
INV-65f13b8d,PO-981ae88a76,2994.94,2024-11-10T17:07:00,2025-01-09T17:07:00,2025-01-02T17:07:00,paid,False,2170276129878,GL-1060,CC-MKT-EL_HOL_2024_001,Invoice for PO PO-981ae88a76,2024-11-14 17:07:00
INV-9af41bca,PO-986ef01dad,7730.99,2024-11-09T08:34:19,2025-02-07T08:34:19,2025-01-26T08:34:19,paid,False,2866133821404,GL-1115,CC-118,Invoice for PO PO-986ef01dad,2024-11-13 08:34:19
INV-716ee180,PO-986ef01dad,6639.77,2024-11-11T08:34:19,2025-02-09T08:34:19,2025-02-03T08:34:19,paid,False,9286272299729,GL-1039,CC-118,Invoice for PO PO-986ef01dad,2024-11-15 08:34:19
INV-db57b2c5,PO-98769301a8,10100.28,2024-03-12T20:58:54,2024-05-11T20:58:54,2024-04-27T20:58:54,paid,False,2684584873755,GL-1175,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-98769301a8,2024-03-18 20:58:54
INV-c41fb4ee,PO-98769301a8,9899.72,2024-03-14T20:58:54,2024-05-13T20:58:54,2024-05-22T20:58:54,paid,True,5725037622814,GL-1152,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-98769301a8,2024-03-23 20:58:54
INV-283e9d8a,PO-98c81bbb17,1077.78,2024-03-18T20:31:28,2024-06-16T20:31:28,2024-06-07T20:31:28,paid,False,7372932711563,GL-1120,CC-MKT-ADIDAS_OCR_ROAS_001,Invoice for PO PO-98c81bbb17,2024-03-19 20:31:28
INV-2b8ffede,PO-98c81bbb17,1115.56,2024-03-15T20:31:28,2024-06-13T20:31:28,,overdue,False,2212703211111,GL-1179,CC-MKT-ADIDAS_OCR_ROAS_001,Invoice for PO PO-98c81bbb17,2024-03-21 20:31:28
INV-d6e96d11,PO-98c81bbb17,1014.51,2024-03-16T20:31:28,2024-06-14T20:31:28,2024-06-13T20:31:28,paid,False,0925210026902,GL-1103,CC-MKT-ADIDAS_OCR_ROAS_001,Invoice for PO PO-98c81bbb17,2024-03-20 20:31:28
INV-054ac1e6,PO-990874b0ea,48248.56,2024-01-21T08:16:12,2024-02-20T08:16:12,2024-02-12T08:16:12,paid,False,5177311277393,GL-1129,CC-158,Invoice for PO PO-990874b0ea,2024-01-30 08:16:12
INV-5b2ea28c,PO-9966f42d6c,250000.0,2023-11-27T08:13:35,2023-12-27T08:13:35,2023-12-14T08:13:35,paid,False,2932338481429,GL-1038,CC-170,Invoice for PO PO-9966f42d6c,2023-12-05 08:13:35
INV-24af9797,PO-99c406b668,1182.5,2024-04-07T00:08:58,2024-06-06T00:08:58,2024-07-02T00:08:58,paid,True,8953677087985,GL-1003,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-99c406b668,2024-04-11 00:08:58
INV-2362de36,PO-9a48a525ab,1513.7,2024-11-14T20:35:13,2025-01-13T20:35:13,2025-01-10T20:35:13,paid,False,0693387438438,GL-1198,CC-MKT-EL_HOL_2024_001,Invoice for PO PO-9a48a525ab,2024-11-17 20:35:13
INV-fdfcf07b,PO-9a542c50bb,428.26,2024-07-03T16:50:59,2024-10-01T16:50:59,2024-09-22T16:50:59,paid,False,0192081375242,GL-1127,CC-MKT-EL_SUM_2024_001,Invoice for PO PO-9a542c50bb,2024-07-13 16:50:59
INV-9fa8c9e1,PO-9b193e3862,1286.59,2024-10-01T15:48:00,2024-10-31T15:48:00,2024-11-17T15:48:00,paid,True,5314887690212,GL-1188,CC-MKT-EM_AUT_2024_001,Invoice for PO PO-9b193e3862,2024-10-03 15:48:00
INV-51edc4c7,PO-9b364e4231,66980.45,2026-01-03T08:18:23,2026-02-02T08:18:23,2026-01-24T08:18:23,paid,False,7373589939072,GL-1061,CC-171,Invoice for PO PO-9b364e4231,2026-01-09 08:18:23
INV-ee5e05eb,PO-9b364e4231,78070.38,2025-12-30T08:18:23,2026-01-29T08:18:23,2026-01-27T08:18:23,paid,False,3508204970824,GL-1034,CC-171,Invoice for PO PO-9b364e4231,2026-01-01 08:18:23
INV-e8ed3e0b,PO-9b3750c76f,20256.45,2023-09-12T08:20:42,2023-12-11T08:20:42,2023-12-03T08:20:42,paid,False,5402294509309,GL-1114,CC-135,Invoice for PO PO-9b3750c76f,2023-09-16 08:20:42
INV-d08d462c,PO-9bd9852b38,1240.84,2024-06-20T22:38:27,2024-08-19T22:38:27,,overdue,False,7172119849597,GL-1139,CC-MKT-ADIDAS_SS_ROAS_001,Invoice for PO PO-9bd9852b38,2024-06-21 22:38:27
INV-e3a84db8,PO-9c9e894be2,58287.21,2024-04-14T08:34:50,2024-05-14T08:34:50,2024-05-10T08:34:50,paid,False,1802864517927,GL-1103,CC-145,Invoice for PO PO-9c9e894be2,2024-04-15 08:34:50
INV-acc18095,PO-9c9e894be2,63747.29,2024-04-14T08:34:50,2024-05-14T08:34:50,2024-05-08T08:34:50,paid,False,6641658226028,GL-1129,CC-145,Invoice for PO PO-9c9e894be2,2024-04-21 08:34:50
INV-c55735a7,PO-9c9e894be2,66102.47,2024-04-16T08:34:50,2024-05-16T08:34:50,2024-05-02T08:34:50,paid,False,9037039127188,GL-1049,CC-145,Invoice for PO PO-9c9e894be2,2024-04-24 08:34:50
INV-5245aaef,PO-9cb7477d7e,66737.43,2024-08-30T08:24:17,2024-09-29T08:24:17,2024-09-16T08:24:17,paid,False,7926833095743,GL-1198,CC-133,Invoice for PO PO-9cb7477d7e,2024-08-31 08:24:17
INV-78eea870,PO-9cb7477d7e,58701.34,2024-09-01T08:24:17,2024-10-01T08:24:17,2024-09-17T08:24:17,paid,False,8350073279295,GL-1015,CC-133,Invoice for PO PO-9cb7477d7e,2024-09-07 08:24:17
INV-bf87b749,PO-9e32a8a722,8231.63,2024-03-17T04:58:47,2024-04-16T04:58:47,,overdue,False,0172277453121,GL-1004,CC-MKT-DY_V15_2024_001,Invoice for PO PO-9e32a8a722,2024-03-25 04:58:47
INV-9284809b,PO-9e32a8a722,9646.38,2024-03-16T04:58:47,2024-04-15T04:58:47,2024-04-04T04:58:47,paid,False,8768944674610,GL-1045,CC-MKT-DY_V15_2024_001,Invoice for PO PO-9e32a8a722,2024-03-20 04:58:47
INV-94720072,PO-9e9f90cf36,2680.34,2024-03-20T12:27:21,2024-06-18T12:27:21,2024-06-16T12:27:21,paid,False,5053190741715,GL-1050,CC-MKT-EM_NGHYB_2024_001,Invoice for PO PO-9e9f90cf36,2024-03-21 12:27:21
INV-0a5a1ff3,PO-9e9f90cf36,2319.66,2024-03-16T12:27:21,2024-06-14T12:27:21,2024-06-03T12:27:21,paid,False,4622656793172,GL-1164,CC-MKT-EM_NGHYB_2024_001,Invoice for PO PO-9e9f90cf36,2024-03-26 12:27:21
INV-dc9af58a,PO-9ec4f73e28,7712.01,2024-06-02T08:31:27,2024-08-31T08:31:27,2024-08-18T08:31:27,paid,False,5188230752878,GL-1000,CC-164,Invoice for PO PO-9ec4f73e28,2024-06-05 08:31:27
INV-78025a7e,PO-9f097cbfd1,3833.23,2023-05-10T08:16:40,2023-08-08T08:16:40,2023-07-29T08:16:40,paid,False,1484732342697,GL-1156,CC-119,Invoice for PO PO-9f097cbfd1,2023-05-20 08:16:40
INV-655c87f7,PO-9f097cbfd1,3901.04,2023-05-14T08:16:40,2023-08-12T08:16:40,2023-08-08T08:16:40,paid,False,6257907640592,GL-1177,CC-119,Invoice for PO PO-9f097cbfd1,2023-05-17 08:16:40
INV-2f69d293,PO-9f097cbfd1,4398.83,2023-05-13T08:16:40,2023-08-11T08:16:40,2023-08-24T08:16:40,paid,True,2689099836639,GL-1196,CC-119,Invoice for PO PO-9f097cbfd1,2023-05-20 08:16:40
INV-453dc770,PO-9f5a5d8866,257.39,2025-01-24T05:51:53,2025-02-23T05:51:53,2025-02-11T05:51:53,paid,False,4288429152647,GL-1153,CC-MKT-DY_WIN_2024_001,Invoice for PO PO-9f5a5d8866,2025-01-26 05:51:53
INV-bbc561c7,PO-9f5a5d8866,225.56,2025-01-25T05:51:53,2025-02-24T05:51:53,2025-03-08T05:51:53,paid,True,4319411517684,GL-1007,CC-MKT-DY_WIN_2024_001,Invoice for PO PO-9f5a5d8866,2025-02-04 05:51:53
INV-8c20a924,PO-9f5a5d8866,247.16,2025-01-22T05:51:53,2025-02-21T05:51:53,2025-02-18T05:51:53,paid,False,1347472052052,GL-1066,CC-MKT-DY_WIN_2024_001,Invoice for PO PO-9f5a5d8866,2025-01-26 05:51:53
INV-fcc828b8,PO-a067318f87,127228.84,2025-07-01T08:07:35,2025-09-29T08:07:35,2025-09-19T08:07:35,paid,False,2296761210903,GL-1088,CC-154,Invoice for PO PO-a067318f87,2025-07-05 08:07:35
INV-57608d9c,PO-a10dd9bc8e,47576.58,2025-03-18T08:30:00,2025-06-16T08:30:00,2025-06-06T08:30:00,paid,False,0272632519155,GL-1120,CC-145,Invoice for PO PO-a10dd9bc8e,2025-03-22 08:30:00
INV-d025bad6,PO-a10dd9bc8e,43528.9,2025-03-21T08:30:00,2025-06-19T08:30:00,2025-06-28T08:30:00,paid,True,1968509588988,GL-1174,CC-145,Invoice for PO PO-a10dd9bc8e,2025-03-24 08:30:00
INV-f2a02204,PO-a111f0f670,2816.92,2024-10-17T06:38:44,2024-11-16T06:38:44,2024-11-11T06:38:44,paid,False,9833453215780,GL-1157,CC-MKT-EM_AUT_2024_001,Invoice for PO PO-a111f0f670,2024-10-27 06:38:44
INV-91d820d6,PO-a24c5c67fb,53640.75,2025-12-31T08:22:44,2026-03-31T08:22:44,2026-03-22T08:22:44,paid,False,4844304033045,GL-1103,CC-140,Invoice for PO PO-a24c5c67fb,2026-01-09 08:22:44
INV-333731fc,PO-a3a53440cb,460.15,2024-09-25T07:17:26,2024-10-25T07:17:26,2024-11-16T07:17:26,paid,True,3683081159422,GL-1090,CC-MKT-EL_AUT_2024_001,Invoice for PO PO-a3a53440cb,2024-10-04 07:17:26
INV-06f76456,PO-a3a53440cb,478.42,2024-09-26T07:17:26,2024-10-26T07:17:26,2024-11-17T07:17:26,paid,True,4345509949211,GL-1087,CC-MKT-EL_AUT_2024_001,Invoice for PO PO-a3a53440cb,2024-10-03 07:17:26
INV-262e3f0a,PO-a3a53440cb,556.88,2024-09-26T07:17:26,2024-10-26T07:17:26,2024-10-18T07:17:26,paid,False,5667944500468,GL-1125,CC-MKT-EL_AUT_2024_001,Invoice for PO PO-a3a53440cb,2024-10-05 07:17:26
INV-c38111bb,PO-a3e636e6ee,45.31,2024-10-14T21:14:58,2024-12-13T21:14:58,2024-12-04T21:14:58,paid,False,9382527054386,GL-1171,CC-MKT-NS_MAG_2024_001,Invoice for PO PO-a3e636e6ee,2024-10-22 21:14:58
INV-b1d17364,PO-a3e636e6ee,50.95,2024-10-12T21:14:58,2024-12-11T21:14:58,2024-12-20T21:14:58,paid,True,2103615152008,GL-1039,CC-MKT-NS_MAG_2024_001,Invoice for PO PO-a3e636e6ee,2024-10-21 21:14:58
INV-c90b4546,PO-a3e636e6ee,46.26,2024-10-16T21:14:58,2024-12-15T21:14:58,2025-01-14T21:14:58,paid,True,6924375861506,GL-1001,CC-MKT-NS_MAG_2024_001,Invoice for PO PO-a3e636e6ee,2024-10-18 21:14:58
INV-7c59fbc5,PO-a4ff6526f2,250000.0,2025-12-01T08:32:50,2026-03-01T08:32:50,2026-02-18T08:32:50,paid,False,4588840565836,GL-1106,CC-118,Invoice for PO PO-a4ff6526f2,2025-12-02 08:32:50
INV-cf3b8063,PO-a5c9bd6fa1,2548.31,2024-06-06T15:44:45,2024-07-06T15:44:45,2024-08-04T15:44:45,paid,True,4828915391770,GL-1070,CC-MKT-ADIDAS_SS_ROAS_001,Invoice for PO PO-a5c9bd6fa1,2024-06-13 15:44:45
INV-42e7b97c,PO-a616ff2751,181.57,2024-12-08T08:26:46,2025-01-07T08:26:46,,overdue,False,3194513731982,GL-1200,CC-116,Invoice for PO PO-a616ff2751,2024-12-17 08:26:46
INV-2a6945d7,PO-a616ff2751,158.63,2024-12-06T08:26:46,2025-01-05T08:26:46,2024-12-24T08:26:46,paid,False,2129370522214,GL-1031,CC-116,Invoice for PO PO-a616ff2751,2024-12-10 08:26:46
INV-00f84e81,PO-a616ff2751,159.8,2024-12-06T08:26:46,2025-01-05T08:26:46,2024-12-23T08:26:46,paid,False,4657508174908,GL-1089,CC-116,Invoice for PO PO-a616ff2751,2024-12-15 08:26:46
INV-86a1a29e,PO-a644a0f183,112080.53,2024-07-27T08:34:06,2024-10-25T08:34:06,2024-10-11T08:34:06,paid,False,4179008250802,GL-1187,CC-156,Invoice for PO PO-a644a0f183,2024-08-04 08:34:06
INV-de0b1e70,PO-a70a8f2adf,3641.87,2024-04-21T10:50:44,2024-07-20T10:50:44,2024-07-30T10:50:44,paid,True,3096359834820,GL-1134,CC-MKT-EM_NGHYB_2024_001,Invoice for PO PO-a70a8f2adf,2024-04-27 10:50:44
INV-16723694,PO-a70a8f2adf,3143.61,2024-04-19T10:50:44,2024-07-18T10:50:44,2024-07-04T10:50:44,paid,False,5826614689159,GL-1176,CC-MKT-EM_NGHYB_2024_001,Invoice for PO PO-a70a8f2adf,2024-04-21 10:50:44
INV-ce6de32c,PO-a70a8f2adf,3588.87,2024-04-22T10:50:44,2024-07-21T10:50:44,2024-07-17T10:50:44,paid,False,4250004483880,GL-1015,CC-MKT-EM_NGHYB_2024_001,Invoice for PO PO-a70a8f2adf,2024-04-30 10:50:44
INV-268b7e3d,PO-a71ad45bda,61111.68,2024-09-18T08:13:27,2024-12-17T08:13:27,2024-12-03T08:13:27,paid,False,9866652474788,GL-1127,CC-116,Invoice for PO PO-a71ad45bda,2024-09-27 08:13:27
INV-e2394592,PO-a71ad45bda,63767.66,2024-09-16T08:13:27,2024-12-15T08:13:27,2024-12-13T08:13:27,paid,False,3934372343700,GL-1140,CC-116,Invoice for PO PO-a71ad45bda,2024-09-24 08:13:27
INV-257d5ef8,PO-a781b290ce,604.06,2024-08-15T08:53:48,2024-10-14T08:53:48,2024-10-24T08:53:48,paid,True,8588099988314,GL-1192,CC-MKT-EM_BEDSET_2024_001,Invoice for PO PO-a781b290ce,2024-08-24 08:53:48
INV-b5693cd9,PO-a781b290ce,704.42,2024-08-12T08:53:48,2024-10-11T08:53:48,2024-10-07T08:53:48,paid,False,8593234468323,GL-1171,CC-MKT-EM_BEDSET_2024_001,Invoice for PO PO-a781b290ce,2024-08-15 08:53:48
INV-d4fea5be,PO-a781b290ce,630.38,2024-08-13T08:53:48,2024-10-12T08:53:48,2024-10-03T08:53:48,paid,False,4406650681532,GL-1143,CC-MKT-EM_BEDSET_2024_001,Invoice for PO PO-a781b290ce,2024-08-20 08:53:48
INV-c1165960,PO-a7d5680924,124864.61,2025-01-04T08:30:54,2025-04-04T08:30:54,2025-05-03T08:30:54,paid,True,3643593187276,GL-1146,CC-156,Invoice for PO PO-a7d5680924,2025-01-06 08:30:54
INV-d0f7dc4b,PO-a7d5680924,125135.39,2025-01-02T08:30:54,2025-04-02T08:30:54,2025-03-21T08:30:54,paid,False,7908956905383,GL-1174,CC-156,Invoice for PO PO-a7d5680924,2025-01-04 08:30:54
INV-127d5eae,PO-a9169703db,318.3,2024-09-23T21:08:16,2024-11-22T21:08:16,2024-11-09T21:08:16,paid,False,1155741016731,GL-1060,CC-MKT-EM_AUT_2024_001,Invoice for PO PO-a9169703db,2024-09-24 21:08:16
INV-b4da0bbd,PO-a9169703db,385.37,2024-09-25T21:08:16,2024-11-24T21:08:16,,overdue,False,8333336608209,GL-1150,CC-MKT-EM_AUT_2024_001,Invoice for PO PO-a9169703db,2024-09-26 21:08:16
INV-cc47e92a,PO-a9169703db,351.92,2024-09-21T21:08:16,2024-11-20T21:08:16,2024-11-18T21:08:16,paid,False,7906009538809,GL-1073,CC-MKT-EM_AUT_2024_001,Invoice for PO PO-a9169703db,2024-09-29 21:08:16
INV-bae3141b,PO-aa8ee6c307,388.19,2024-05-01T00:31:33,2024-06-30T00:31:33,2024-06-23T00:31:33,paid,False,5431918725511,GL-1004,CC-MKT-NS_GG_2024_001,Invoice for PO PO-aa8ee6c307,2024-05-02 00:31:33
